category,normalized_skill,count
Domain Knowledge,pre-sales,3
Domain Knowledge,quy trình nghiệp vụ ngành xây dựng,3
Domain Knowledge,real-time systems,3
Domain Knowledge,recordings,3
Domain Knowledge,sap,3
Domain Knowledge,securities,3
Domain Knowledge,security,3
Domain Knowledge,soc,3
Domain Knowledge,social,3
Domain Knowledge,system integration – si,3
Domain Knowledge,tech,3
Domain Knowledge,telco,3
Domain Knowledge,thanh toán trực tuyến,3
Domain Knowledge,thiết kế game,3
Domain Knowledge,thị trường game,3
Domain Knowledge,thị trường game mobile,3
Domain Knowledge,"tài chính, ngân hàng",3
Domain Knowledge,video call,3
Domain Knowledge,voice call,3
Domain Knowledge,vận hành game,3
Domain Knowledge,web application,3
Domain Knowledge,workflow,3
Domain Knowledge,điện,3
Domain Knowledge,ứng dụng ngân hàng,3
Domain Knowledge,4g,2
Domain Knowledge,ad monetization,2
Domain Knowledge,ads monetization,2
Domain Knowledge,advertising,2
Domain Knowledge,agv,2
Domain Knowledge,ai domain,2
Domain Knowledge,ai trong marketing,2
Domain Knowledge,ai/ml projects,2
Domain Knowledge,am hiểu thị trường game,2
Domain Knowledge,an toàn thông tin,2
Domain Knowledge,antt,2
Domain Knowledge,asset management,2
Domain Knowledge,attt,2
Domain Knowledge,automotive software development,2
Domain Knowledge,aviation,2
Domain Knowledge,b2b business domain,2
Domain Knowledge,back-end developer,2
Domain Knowledge,back-end web development,2
Domain Knowledge,backend software development,2
Domain Knowledge,backoffice tools,2
Domain Knowledge,banking operations,2
Domain Knowledge,banking products,2
Domain Knowledge,be,2
Domain Knowledge,bfsi,2
Domain Knowledge,bioinformatics,2
Domain Knowledge,bitcoin,2
Domain Knowledge,bom,2
Domain Knowledge,booking,2
Domain Knowledge,business,2
Domain Knowledge,business analysis,2
Domain Knowledge,business workflow,2
Domain Knowledge,bán hàng online,2
Domain Knowledge,báo cáo tuân thủ,2
Domain Knowledge,bảo mật,2
Domain Knowledge,bảo mật thông tin,2
Domain Knowledge,call center,2
Domain Knowledge,card,2
Domain Knowledge,card management systems,2
Domain Knowledge,cash management,2
Domain Knowledge,chat realtime,2
Domain Knowledge,chatbot,2
Domain Knowledge,chơi game,2
Domain Knowledge,clinical workflows,2
Domain Knowledge,cms,2
Domain Knowledge,collection,2
Domain Knowledge,commerce platforms,2
Domain Knowledge,compliance frameworks,2
Domain Knowledge,compliance requirements,2
Domain Knowledge,construction tech,2
Domain Knowledge,core,2
Domain Knowledge,core banking systems,2
Domain Knowledge,core loop,2
Domain Knowledge,corebanking t24,2
Domain Knowledge,crm systems,2
Domain Knowledge,cskh,2
Domain Knowledge,cxm,2
Domain Knowledge,công nghệ giáo dục (edtech,2
Domain Knowledge,dash,2
Domain Knowledge,data,2
Domain Knowledge,data analyst,2
Domain Knowledge,data engineer,2
Domain Knowledge,data science,2
Domain Knowledge,desktop applications,2
Domain Knowledge,developer,2
Domain Knowledge,digital products,2
Domain Knowledge,digital twin,2
Domain Knowledge,doanh nghiệp số,2
Domain Knowledge,dược phẩm,2
Domain Knowledge,dịch vụ tài chính ngân hàng,2
Domain Knowledge,dữ liệu tài chính,2
Domain Knowledge,dữ liệu viễn thông,2
Domain Knowledge,dự án nhà nước,2
Domain Knowledge,dự án phần mềm,2
Domain Knowledge,dự án tích hợp hệ thống,2
Domain Knowledge,e-commerce platforms,2
Domain Knowledge,e-wallet,2
Domain Knowledge,edu,2
Domain Knowledge,ehr/emr,2
Domain Knowledge,elv,2
Domain Knowledge,embedded systems,2
Domain Knowledge,employer branding,2
Domain Knowledge,engagement,2
Domain Knowledge,engineering,2
Domain Knowledge,enterprise b2b systems,2
Domain Knowledge,enterprise systems,2
Domain Knowledge,erp consultant,2
Domain Knowledge,fico,2
Domain Knowledge,finance/banking domain,2
Domain Knowledge,fintech platforms,2
Domain Knowledge,fix protocol,2
Domain Knowledge,front-end development,2
Domain Knowledge,frontend technologies,2
Domain Knowledge,full-stack web development,2
Domain Knowledge,fullstack development,2
Domain Knowledge,functional consultant,2
Domain Knowledge,game balancing,2
Domain Knowledge,game design,2
Domain Knowledge,gdpr,2
Domain Knowledge,giao dịch tài chính,2
Domain Knowledge,giải pháp ứng dụng cntt,2
Domain Knowledge,gnss,2
Domain Knowledge,health informatics,2
Domain Knowledge,healthcare data,2
Domain Knowledge,hfp,2
Domain Knowledge,home automation,2
Domain Knowledge,hospital information systems,2
Domain Knowledge,hospitality,2
Domain Knowledge,hybrid app development,2
Domain Knowledge,hybrid-monetization,2
Domain Knowledge,hàng không,2
Domain Knowledge,hạ tầng giao thông,2
Domain Knowledge,hệ thống doanh nghiệp,2
Domain Knowledge,hệ thống giao dịch,2
Domain Knowledge,hệ thống iot,2
Domain Knowledge,hệ thống it,2
Domain Knowledge,"hệ thống ngân hàng, tài chính",2
Domain Knowledge,hệ thống phần mềm,2
Domain Knowledge,hệ thống quản lý kho (wms,2
Domain Knowledge,hệ thống quản trị doanh nghiệp,2
Domain Knowledge,hệ thống tự động hóa,2
Domain Knowledge,hệ thống web,2
Domain Knowledge,hệ thống yêu cầu bảo mật cao,2
Domain Knowledge,ibm,2
Domain Knowledge,idle rpg,2
Domain Knowledge,in ấn,2
Domain Knowledge,insurtech,2
Domain Knowledge,internal tools,2
Domain Knowledge,investment,2
Domain Knowledge,it comtor,2
Domain Knowledge,ito,2
Domain Knowledge,japanese market,2
Domain Knowledge,kho bãi,2
Domain Knowledge,khoa học máy tính,2
Domain Knowledge,khối chính phủ,2
Domain Knowledge,kiểm toán,2
Domain Knowledge,launchpad,2
Domain Knowledge,liveops,2
Domain Knowledge,loan product workflows,2
Domain Knowledge,lora,2
Domain Knowledge,luật đấu thầu,2
Domain Knowledge,làm game,2
Domain Knowledge,làm game mobile,2
Domain Knowledge,làm tại các công ty outsourcing thị trường nhật,2
Domain Knowledge,làm việc tại nhật,2
Domain Knowledge,lĩnh vực phần mềm,2
Domain Knowledge,lập trình bảo mật ios,2
Domain Knowledge,lập trình front-end,2
Domain Knowledge,lập trình frontend,2
Domain Knowledge,lập trình game,2
Domain Knowledge,management consulting,2
Domain Knowledge,market microstructure,2
Domain Knowledge,market research,2
Domain Knowledge,match-3,2
Domain Knowledge,media streaming,2
Domain Knowledge,medical/dental domain,2
Domain Knowledge,misa,2
Domain Knowledge,mobile application security,2
Domain Knowledge,mobile applications,2
Domain Knowledge,mobile security,2
Domain Knowledge,multi-tenant saas,2
Domain Knowledge,mạng viễn thông,2
Domain Knowledge,nghiên cứu thị trường,2
Domain Knowledge,nghiệp vụ kế toán,2
Domain Knowledge,ngành game,2
Domain Knowledge,ngân hàng số,2
Domain Knowledge,ngân hàng tài chính,2
Domain Knowledge,"ngân hàng, tài chính",2
Domain Knowledge,nhà máy,2
Domain Knowledge,nhân sự,2
Domain Knowledge,nền tảng giao dịch,2
Domain Knowledge,oil and gas,2
Domain Knowledge,oms,2
Domain Knowledge,order fulfillment,2
Domain Knowledge,payment processing,2
Domain Knowledge,payments,2
Domain Knowledge,performance marketing,2
Domain Knowledge,photo,2
Domain Knowledge,physics,2
Domain Knowledge,phát triển front-end,2
Domain Knowledge,phát triển full◦ stack,2
Domain Knowledge,phát triển game,2
Domain Knowledge,phát triển game mobile,2
Domain Knowledge,phát triển ứng dụng backend,2
Domain Knowledge,phân tích thị trường,2
Domain Knowledge,phần mềm doanh nghiệp,2
Domain Knowledge,phần mềm quản lý bán hàng,2
Domain Knowledge,phần mềm quản lý bán lẻ,2
Domain Knowledge,phần mềm quản lý bệnh viện,2
Domain Knowledge,phần mềm quản trị,2
Domain Knowledge,phần mềm quản trị doanh nghiệp,2
Domain Knowledge,phần mềm ô tô,2
Domain Knowledge,pms,2
Domain Knowledge,po,2
Domain Knowledge,portfolio optimization,2
Domain Knowledge,product operations,2
Domain Knowledge,progression systems,2
Domain Knowledge,quy trình sản xuất,2
Domain Knowledge,quy trình vận hành doanh nghiệp,2
Domain Knowledge,quản lý công việc,2
Domain Knowledge,quản lý dự án,2
Domain Knowledge,quản lý dự án it,2
Domain Knowledge,quản lý hợp đồng,2
Domain Knowledge,quản lý kho vận,2
Domain Knowledge,quản lý rủi ro tín dụng,2
Domain Knowledge,quản trị tài chính doanh nghiệp,2
Domain Knowledge,quảng cáo,2
Domain Knowledge,r&d,2
Domain Knowledge,reconciliation,2
Domain Knowledge,regulatory compliance,2
Domain Knowledge,retention,2
Domain Knowledge,ris,2
Domain Knowledge,risk control,2
Domain Knowledge,robot,2
Domain Knowledge,robot công nghiệp,2
Domain Knowledge,rpa,2
Domain Knowledge,rtsp,2
Domain Knowledge,saas platforms,2
Domain Knowledge,sale,2
Domain Knowledge,sap erp,2
Domain Knowledge,scm,2
Domain Knowledge,security operations,2
Domain Knowledge,semiconductor,2
Domain Knowledge,sip,2
Domain Knowledge,smart building,2
Domain Knowledge,smart city,2
Domain Knowledge,social media,2
Domain Knowledge,social network,2
Domain Knowledge,spp,2
Domain Knowledge,super app,2
Domain Knowledge,supply chain finance,2
Domain Knowledge,swift,2
Domain Knowledge,sàn tmđt,2
Domain Knowledge,sản phầm công nghệ thông tin,2
Domain Knowledge,sản phẩm công nghệ,2
Domain Knowledge,sản phẩm tài chính,2
Domain Knowledge,telecom,2
Domain Knowledge,telecommunication,2
Domain Knowledge,thị trường chứng khoán,2
Domain Knowledge,thủ tục tham gia đấu thầu,2
Domain Knowledge,trade finance,2
Domain Knowledge,trading platforms,2
Domain Knowledge,treasury,2
Domain Knowledge,triển khai phần mềm doanh nghiệp,2
Domain Knowledge,triển khai phần mềm quản trị doanh nghiệp,2
Domain Knowledge,trung gian thanh toán,2
Domain Knowledge,truyền hình số,2
Domain Knowledge,truyền thông,2
Domain Knowledge,trải nghiệm khách hàng,2
Domain Knowledge,tài chính số,2
Domain Knowledge,tài chính tiêu dùng,2
Domain Knowledge,tài chính – chứng khoán,2
Domain Knowledge,tín dụng,2
Domain Knowledge,tư vấn,2
Domain Knowledge,tự động hóa công nghiệp,2
Domain Knowledge,ua,2
Domain Knowledge,user acquisition,2
Domain Knowledge,utilities,2
Domain Knowledge,utility,2
Domain Knowledge,video,2
Domain Knowledge,voip,2
Domain Knowledge,vận hành hệ thống truyền hình,2
Domain Knowledge,vận tải,2
Domain Knowledge,warehouse,2
Domain Knowledge,web-based applications,2
Domain Knowledge,website,2
Domain Knowledge,wi-fi,2
Domain Knowledge,workflow automation,2
Domain Knowledge,xe điện,2
Domain Knowledge,zigbee,2
Domain Knowledge,ô tô,2
Domain Knowledge,điện nhẹ,2
Domain Knowledge,điện- điện tử viễn thông,2
Domain Knowledge,đánh giá game,2
Domain Knowledge,ứng dụng mobile,2
Domain Knowledge,,1
Domain Knowledge,0-to-1 product lifecycle,1
Domain Knowledge,3d gameplay,1
Domain Knowledge,3pl,1
Domain Knowledge,4g/5g,1
Domain Knowledge,5g,1
Domain Knowledge,acces control,1
Domain Knowledge,access control,1
Domain Knowledge,accounting principles,1
Domain Knowledge,accounting systems,1
Domain Knowledge,accounting/finance,1
Domain Knowledge,accounting/finance best practices,1
Domain Knowledge,accounting/ledger systems,1
Domain Knowledge,acs,1
Domain Knowledge,action,1
Domain Knowledge,ad attack,1
Domain Knowledge,ad network,1
Domain Knowledge,admin dashboards,1
Domain Knowledge,adnetwork,1
Domain Knowledge,ads tech,1
Domain Knowledge,aftermarket parts,1
Domain Knowledge,agency,1
Domain Knowledge,agency field,1
Domain Knowledge,agency quảng cáo sáng tạo,1
Domain Knowledge,ai application,1
Domain Knowledge,ai applications,1
Domain Knowledge,ai product integration,1
Domain Knowledge,ai saas,1
Domain Knowledge,ai service,1
Domain Knowledge,ai systems,1
Domain Knowledge,ai trong sản xuất anime,1
Domain Knowledge,ai y tế,1
Domain Knowledge,ai ứng dụng trong sản phẩm,1
Domain Knowledge,ai-assisted software development,1
Domain Knowledge,ai-driven products,1
Domain Knowledge,ai/automation,1
Domain Knowledge,airline systems,1
Domain Knowledge,algorithmic trading,1
Domain Knowledge,am hiểu nhiều văn hóa,1
Domain Knowledge,amadeus,1
Domain Knowledge,an ninh,1
Domain Knowledge,an ninh giám sát,1
Domain Knowledge,an ninh quốc phòng,1
Domain Knowledge,an ninh viễn thông,1
Domain Knowledge,an toan thông tin,1
Domain Knowledge,an toàn bảo mật cho ứng dụng mobile,1
Domain Knowledge,an toàn thông tin trong lĩnh vực y tế,1
Domain Knowledge,an toàn điện,1
Domain Knowledge,analyst,1
Domain Knowledge,analytical domain,1
Domain Knowledge,android application layer,1
Domain Knowledge,android bluetooth structures,1
Domain Knowledge,android developer,1
Domain Knowledge,android multiple users,1
Domain Knowledge,android security,1
Domain Knowledge,android service layer,1
Domain Knowledge,android-based ivi,1
Domain Knowledge,animation/video domain,1
Domain Knowledge,annotation,1
Domain Knowledge,aosp,1
Domain Knowledge,aov,1
Domain Knowledge,apac payment ecosystems,1
Domain Knowledge,api thương mại điện tử,1
Domain Knowledge,api/web development,1
Domain Knowledge,app giao dịch chứng khoán,1
Domain Knowledge,app ios,1
Domain Knowledge,app mobile,1
Domain Knowledge,app monetization,1
Domain Knowledge,app studios,1
Domain Knowledge,app trên mobile,1
Domain Knowledge,app tài chính,1
Domain Knowledge,app/web học ngoại ngữ,1
Domain Knowledge,application security,1
Domain Knowledge,ar,1
Domain Knowledge,ar/vr,1
Domain Knowledge,architecture/construction industry,1
Domain Knowledge,aso,1
Domain Knowledge,atv stb,1
Domain Knowledge,audio specifications,1
Domain Knowledge,audio/photo/video codec,1
Domain Knowledge,audit in it industry,1
Domain Knowledge,audit procedures,1
Domain Knowledge,audit processes,1
Domain Knowledge,audit requirements,1
Domain Knowledge,audit trail,1
Domain Knowledge,audit/gxp concepts,1
Domain Knowledge,auditing methods and techniques,1
Domain Knowledge,australian banks,1
Domain Knowledge,automation cho doanh nghiệp,1
Domain Knowledge,automation projects,1
Domain Knowledge,automation system,1
Domain Knowledge,automation systems,1
Domain Knowledge,automation workflow,1
Domain Knowledge,automotive ai,1
Domain Knowledge,automotive electronics,1
Domain Knowledge,automotive embedded,1
Domain Knowledge,automotive embedded system,1
Domain Knowledge,automotive engineering,1
Domain Knowledge,automotive projects,1
Domain Knowledge,automotive sw,1
Domain Knowledge,automotive systems,1
Domain Knowledge,automotive technology,1
Domain Knowledge,automotive ux,1
Domain Knowledge,autonomous systems,1
Domain Knowledge,autotech,1
Domain Knowledge,aviation domain,1
Domain Knowledge,b2b,1
Domain Knowledge,b2b marketplace,1
Domain Knowledge,b2b sales,1
Domain Knowledge,b2b/saas products,1
Domain Knowledge,b2e products,1
Domain Knowledge,ba phần mềm,1
Domain Knowledge,ba phần mềm nghiệp vụ,1
Domain Knowledge,ba/consultant,1
Domain Knowledge,ba/it po,1
Domain Knowledge,ba/product analyst,1
Domain Knowledge,baas,1
Domain Knowledge,back end development,1
Domain Knowledge,back office,1
Domain Knowledge,backend api,1
Domain Knowledge,backend api/system,1
Domain Knowledge,backend cho game,1
Domain Knowledge,backend systems,1
Domain Knowledge,backend/system development,1
Domain Knowledge,backup solutions,1
Domain Knowledge,bakery,1
Domain Knowledge,banking /fintech,1
Domain Knowledge,banking and finance industry,1
Domain Knowledge,banking data model,1
Domain Knowledge,banking domains,1
Domain Knowledge,banking or financial services domain,1
Domain Knowledge,banking security standards,1
Domain Knowledge,banking systems,1
Domain Knowledge,banking testing,1
Domain Knowledge,banking/finance,1
Domain Knowledge,banking/tài chính,1
Domain Knowledge,banks,1
Domain Knowledge,bao bì giấy,1
Domain Knowledge,base,1
Domain Knowledge,beauty,1
Domain Knowledge,bhnt,1
Domain Knowledge,bi developer,1
Domain Knowledge,bidding,1
Domain Knowledge,big4 firms,1
Domain Knowledge,billing,1
Domain Knowledge,biomedical,1
Domain Knowledge,biotech,1
Domain Knowledge,biz app,1
Domain Knowledge,blockchain/dlt,1
Domain Knowledge,blockchain/tokenization,1
Domain Knowledge,blockchain/web3,1
Domain Knowledge,bluetooth (ble,1
Domain Knowledge,bluetooth classic,1
Domain Knowledge,bluetooth stack,1
Domain Knowledge,bom creation,1
Domain Knowledge,bonding curve,1
Domain Knowledge,booking engines,1
Domain Knowledge,booking hotels,1
Domain Knowledge,booking-site,1
Domain Knowledge,boolean search,1
Domain Knowledge,bpm/workflow systems,1
Domain Knowledge,braking systems,1
Domain Knowledge,brand management,1
Domain Knowledge,bravo,1
Domain Knowledge,broadband product software features,1
Domain Knowledge,btob applications,1
Domain Knowledge,bug bounty,1
Domain Knowledge,business automation,1
Domain Knowledge,business case,1
Domain Knowledge,business continuity management,1
Domain Knowledge,business continuity planning,1
Domain Knowledge,business development,1
Domain Knowledge,business information systems,1
Domain Knowledge,business intelligence,1
Domain Knowledge,business model,1
Domain Knowledge,business operations,1
Domain Knowledge,business partner,1
Domain Knowledge,bài toán tài chính,1
Domain Knowledge,bán gói offer,1
Domain Knowledge,bán hàng (hệ thống pos,1
Domain Knowledge,bán lẻ (retail,1
Domain Knowledge,bán lẻ/e-commerce,1
Domain Knowledge,bóc tách gameplay,1
Domain Knowledge,bóng đá,1
Domain Knowledge,bản vẽ kỹ thuật,1
Domain Knowledge,bản đồ số,1
Domain Knowledge,bảo hiểm số,1
Domain Knowledge,bảo mật dữ liệu y tế,1
Domain Knowledge,bảo mật ngân hàng,1
Domain Knowledge,bảo mật trong ngành tài chính,1
Domain Knowledge,bảo mật trên di động,1
Domain Knowledge,bảo mật web,1
Domain Knowledge,bảo mật ứng dụng di động,1
Domain Knowledge,bảo trì – bảo dưỡng thiết bị công nghiệp,1
Domain Knowledge,bất động sản thông minh,1
Domain Knowledge,bệnh viện,1
Domain Knowledge,cac,1
Domain Knowledge,camera công nghiệp,1
Domain Knowledge,camera systems,1
Domain Knowledge,camera/video,1
Domain Knowledge,campaign management system,1
Domain Knowledge,capital markets,1
Domain Knowledge,card management,1
Domain Knowledge,cards,1
Domain Knowledge,cashback,1
Domain Knowledge,casual and puzzle games,1
Domain Knowledge,casual games,1
Domain Knowledge,casual puzzle,1
Domain Knowledge,casual simulation,1
Domain Knowledge,casual/puzzle/match-3,1
Domain Knowledge,category management,1
Domain Knowledge,catering apps,1
Domain Knowledge,cell therapy,1
Domain Knowledge,channel management,1
Domain Knowledge,chiến thuật theo lượt,1
Domain Knowledge,cho vay,1
